,0
0,4.184061
1,3.9088295
2,3.455935
3,3.7632616
4,3.9859002
5,4.428263
6,3.870435
7,4.2308655
8,4.1836634
9,3.62898
10,3.9577885
11,4.36837
12,4.0517745
13,4.5243735
14,4.3677897
15,4.77789
16,3.9921784
17,5.3919506
18,3.857147
19,3.4929626
20,4.4267755
21,3.983999
22,3.50967
23,4.3146377
24,3.6225874
25,3.46024
26,4.409635
27,3.7620811
28,4.0298266
29,4.018324
30,4.5437036
31,4.3466926
32,4.7665787
33,4.875482
34,4.234713
35,4.4240794
36,4.298683
37,4.3575497
38,4.236262
39,4.176037
40,4.386993
41,5.0809083
42,4.1589537
43,4.3727794
44,4.5295978
45,4.446399
46,4.200712
47,3.0517087
48,3.4424367
49,3.5085726
50,5.302234
51,5.012037
52,4.7946196
53,4.237383
54,4.314257
55,4.0356464
56,4.1080756
57,3.1684237
58,4.0297503
59,4.445383
60,4.0397263
61,4.399995
62,4.340135
63,4.5929117
64,4.652385
65,3.3844702
66,3.8439417
67,4.204664
68,4.352835
69,3.862122
70,4.2050834
71,4.2732778
72,4.260208
73,3.8432348
74,4.09122
75,4.3176684
76,4.832167
77,4.1789265
78,4.461442
79,3.6300786
80,4.1812696
81,4.9333534
82,4.2309194
83,3.9601338
84,4.1578617
85,4.0811095
86,3.8259826
87,3.6694849
88,3.9105186
89,4.505733
90,4.8970547
91,3.9095473
92,4.188655
93,4.115445
94,3.9378712
95,4.0588326
96,3.7030902
97,3.7274373
98,4.218281
99,4.5145507
100,3.9873426
101,4.4978952
102,4.058508
103,4.223595
104,4.2545824
105,4.19085
106,3.3648753
107,4.7217197
108,4.2545733
109,4.1351533
110,4.0337443
111,4.6619334
112,3.8912256
113,4.067304
114,4.1679573
115,4.939017
116,4.4813423
117,3.8057685
118,4.641381
119,4.234247
120,4.42712
121,4.3780746
122,4.5882196
123,5.04517
124,4.0515876
125,3.8836026
126,3.7720945
127,4.3662953
128,3.7048495
129,3.7460785
130,4.180034
131,4.984449
132,3.9432638
133,4.661467
134,3.9517376
135,4.059499
136,3.9578073
137,4.534344
138,3.8005679
139,4.2673354
140,4.18018
141,4.71205
142,3.8551807
143,3.583935
144,4.1158805
145,4.220568
146,4.098417
147,4.2778034
148,4.3271756
149,4.454409
150,4.327972
151,3.804965
152,4.123849
153,4.385425
154,5.024656
155,4.99479
156,4.147665
157,5.0743446
158,3.215324
159,3.687584
160,4.120924
161,4.2291164
162,4.4789777
163,4.2798524
164,4.685875
165,3.4016335
166,4.2033257
167,4.0328517
168,4.781901
169,4.7209444
170,3.6083899
171,4.969134
172,4.050615
173,4.407358
174,4.794523
175,4.3887715
176,5.027272
177,4.275716
178,4.5025682
179,3.3623128
180,4.9600353
181,4.3046436
182,3.656789
183,4.2439404
184,4.573848
185,3.874473
186,4.397545
187,4.342569
188,3.9843345
189,4.06719
190,4.241394
191,4.4975333
192,4.704952
193,4.114734
194,4.310867
195,4.6783757
196,3.350899
197,4.462956
198,4.1638417
199,4.3580036
200,3.9262686
201,4.8203545
202,4.840995
203,3.6062093
204,3.8069046
205,5.216666
206,4.3558874
207,4.2248025
208,4.839164
209,4.2107987
210,3.8502946
211,3.9423869
212,4.36924
213,4.4324417
214,3.6930454
215,4.0859704
216,4.114693
217,3.7921972
218,3.877824
219,4.0512753
220,3.3647778
221,4.998639
222,3.8278422
223,4.8722754
224,4.306212
225,5.0302224
226,3.8578918
227,4.4029646
228,4.8300133
229,4.4033866
230,4.4623165
231,4.5672593
232,3.9351525
233,5.482693
234,4.392261
235,3.523816
236,4.68529
237,4.1410804
238,3.901822
239,3.6935947
240,4.3005977
241,4.267247
242,3.7013495
243,4.830132
244,3.664624
245,4.5807004
246,3.9638784
247,4.089874
248,3.6416004
249,4.194545
250,4.1631794
251,4.3004093
252,3.6457386
253,4.105368
254,3.99011
255,4.310678
