,0
0,25.008844
1,25.3882
2,25.07784
3,26.91302
4,25.188423
5,25.029524
6,25.380287
7,25.8398
8,25.470636
9,24.926632
10,25.299828
11,26.032026
12,26.385744
13,25.726484
14,24.968596
15,25.726587
16,26.292
17,25.421768
18,24.9815
19,26.452017
20,24.956757
21,25.499037
22,25.674335
23,25.08563
24,27.145811
25,24.9626
26,24.597918
27,26.124285
28,24.96095
29,24.98338
30,26.762827
31,27.286444
32,26.08175
33,25.282896
34,26.765274
35,25.055971
36,26.01138
37,24.92152
38,25.093464
39,25.459082
40,26.157486
41,25.610374
42,24.945936
43,26.254711
44,24.922836
45,25.4839
46,24.964996
47,25.175495
48,24.886728
49,25.47288
50,26.661345
51,26.49404
52,25.897894
53,25.583832
54,25.829973
55,24.958178
56,26.041462
57,25.314457
58,27.095547
59,24.952766
60,25.064192
61,24.996595
62,24.934196
63,26.643139
64,26.068853
65,25.685259
66,26.113146
67,25.109694
68,25.433567
69,25.535143
70,24.936745
71,25.070326
72,25.382114
73,27.450466
74,24.955004
75,24.955616
76,26.938023
77,24.958977
78,25.44628
79,25.018461
80,24.978455
81,27.425264
82,25.079945
83,25.5491
84,25.973957
85,24.968576
86,24.927742
87,25.292105
88,25.33871
89,24.92597
90,27.200039
91,25.297401
92,24.987917
93,25.575294
94,24.982147
95,25.295292
96,24.83805
97,25.165411
98,25.75526
99,25.514881
100,24.933235
101,25.167265
102,24.96161
103,25.024033
104,25.81044
105,24.988293
106,27.163416
107,26.482302
108,25.018156
109,24.98016
110,25.21505
111,24.998081
112,25.022673
113,25.16417
114,24.985603
115,25.347542
116,25.046879
117,25.498936
118,26.089361
119,24.982773
120,24.960115
121,24.960392
122,26.296713
123,26.514515
124,24.958914
125,25.587906
126,26.143063
127,24.9577
128,24.371475
129,24.700949
130,25.430653
131,25.421747
132,24.966053
133,25.25456
134,25.915726
135,24.956144
136,24.941181
137,26.343624
138,25.282955
139,24.96839
140,24.971783
141,26.667776
142,24.951162
143,24.951242
144,25.550306
145,25.47377
146,25.155787
147,25.66674
148,24.980768
149,24.98703
150,25.031813
151,25.318686
152,25.709648
153,24.957977
154,25.98941
155,27.446726
156,24.882332
157,26.888836
158,25.211605
159,25.837528
160,25.65321
161,24.98597
162,25.002075
163,24.957928
164,26.698292
165,25.797789
166,25.585274
167,24.963284
168,25.953384
169,25.53756
170,25.466095
171,25.588797
172,25.730576
173,24.925892
174,26.619566
175,25.209433
176,26.942402
177,24.96633
178,26.234884
179,24.896187
180,25.737
181,26.465303
182,24.935104
183,25.312527
184,24.88385
185,25.210972
186,25.255177
187,25.167328
188,25.412064
189,24.965954
190,24.984013
191,25.557981
192,24.932585
193,24.960587
194,24.93637
195,25.289915
196,25.91867
197,24.9761
198,25.08159
199,26.865229
200,26.576122
201,27.87644
202,25.813025
203,25.438335
204,25.670025
205,26.921482
206,26.748762
207,25.53342
208,27.106499
209,25.82126
210,25.189241
211,25.134785
212,25.06282
213,25.010496
214,25.065323
215,27.293703
216,24.970798
217,24.921534
218,25.280151
219,25.752895
220,26.18958
221,25.100409
222,26.092373
223,27.498478
224,26.853415
225,27.062254
226,24.934479
227,26.112701
228,27.369213
229,24.98248
230,24.995235
231,26.48852
232,25.881662
233,27.455013
234,24.941906
235,25.710234
236,25.815226
237,27.104212
238,25.33545
239,25.539213
240,24.971014
241,25.08657
242,24.44307
243,26.732197
244,25.639574
245,26.470507
246,24.954588
247,25.649775
248,25.017563
249,25.175617
250,24.990599
251,25.02849
252,24.941042
253,25.456871
254,25.85589
255,25.024487
